city,exp,industry,list_2012,list_2013,list_2014,list_2015,list_2016,list_2017,list_2018,list_2019,list_2020,list_2021,unit
重庆市,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,居民服务和其他服务业城镇单位就业人员工资总额,2.90,4.68,5.91,6.24,6.92,6.65,7.12,5.33,4.56,,亿元
重庆市,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,教育城镇单位就业人员工资总额,178.30,199.64,250.58,292.76,316.03,369.34,423.24,474.06,483.84,,亿元
重庆市,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,卫生、社会保障和社会福利业城镇单位就业人员工资总额,79.25,98.85,128.42,151.66,169.91,192.25,216.25,238.46,277.46,,亿元
重庆市,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,文化、体育和娱乐业城镇单位就业人员工资总额,12.31,13.96,15.48,17.59,18.92,21.96,22.74,22.61,23.74,,亿元
重庆市,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,公共管理和社会组织城镇单位就业人员工资总额,132.13,139.74,163.85,202.26,239.96,277.55,338.75,386.43,449.78,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,城镇单位就业人员工资总额,353.75,437.70,502.78,574.81,616.17,674.40,758.74,832.50,926.93,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,农、林、牧、渔业城镇单位就业人员工资总额,24.31,9.44,29.52,26.76,21.91,20.69,19.16,14.55,20.91,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,采矿业城镇单位就业人员工资总额,3.92,3.71,3.63,3.88,3.30,3.02,3.23,3.08,3.82,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,制造业城镇单位就业人员工资总额,33.29,43.60,44.12,46.34,45.56,45.53,50.01,53.11,55.96,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,电力、燃气及水的生产和供应业城镇单位就业人员工资总额,10.32,11.58,13.27,16.56,17.32,17.40,19.25,21.74,24.01,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,建筑业城镇单位就业人员工资总额,20.98,30.31,29.77,28.99,29.37,26.03,26.07,29.23,27.85,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,交通运输、仓储和邮政业城镇单位就业人员工资总额,23.26,31.60,33.83,44.94,50.25,52.63,62.63,70.40,68.97,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,信息传输、计算机服务和软件业城镇单位就业人员工资总额,6.68,10.17,12.33,17.68,17.05,22.78,26.95,24.65,35.44,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,批发和零售业城镇单位就业人员工资总额,18.46,41.58,25.84,27.05,29.44,33.60,36.16,40.51,49.65,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,住宿和餐饮业城镇单位就业人员工资总额,17.08,21.93,23.38,24.28,26.11,27.73,34.05,31.31,27.99,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,金融业城镇单位就业人员工资总额,19.06,20.92,28.81,35.71,41.59,54.53,58.68,65.35,93.90,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,房地产业城镇单位就业人员工资总额,16.32,26.95,36.64,40.31,47.41,55.84,61.19,60.57,63.74,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,租赁和商务服务业城镇单位就业人员工资总额,5.55,8.76,12.17,10.32,10.33,11.90,13.55,20.69,24.19,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,科学研究、技术服务和地质勘查业城镇单位就业人员工资总额,7.16,9.28,11.19,12.86,14.61,15.96,18.29,19.69,24.83,,亿元
海南省,工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。,水利、环境和公共设施管理业城镇单位就业人员工资总额,6.71,9.64,10.28,11.89,13.68,15.72,18.08,18.67,21.69,,亿元
